"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_veh","color_veh","modelo_veh","causa_acc","ano_ocu","muni_ocu","grupo_edad_pil","mayor_men","marca_veh","grupo_mod_veh","grupo_hor_ocu","grupo_eda_pil"
23,"Octubre","Miercoles",12,"Suchitepéquez","RURAL",NA,"Hombre",NA,"NORMAL","Camión","Beige",NA,"COLISION",2013,"San Antonio Suchitepéquez","35-39","Mayor","Ford","1990-1999",NA,NA
23,"Octubre","Miercoles",16,"Suchitepéquez","RURAL",NA,"Mujer",NA,"NORMAL","Camioneta","Gris",NA,"COLISION",2013,"Mazatenango","40-44","Mayor","Toyota","2000-2009",NA,NA
23,"Octubre","Miercoles",16,"Suchitepéquez","RURAL",NA,"Hombre",NA,"NORMAL","Automovil","Blanco",NA,"COLISION",2013,"Mazatenango","30-34","Mayor","Mitsubishi","2000-2009",NA,NA
23,"Octubre","Miercoles",8,"Alta Verapaz","RURAL",NA,"Mujer",NA,"NORMAL","Automovil","Blanco",NA,"COLISION",2013,"San Pedro Carchá","20-24","Mayor","Mazda","2010-2014",NA,NA
23,"Octubre","Miercoles",8,"Alta Verapaz","RURAL",NA,"Hombre",NA,"NORMAL","Motocicleta","Corinto",NA,"COLISION",2013,"San Pedro Carchá","40-44","Mayor","Honda","Ignorado",NA,NA
23,"Octubre","Miercoles",15,"Sacatepéquez","RURAL",NA,"Hombre",NA,"NORMAL","Automovil","Rojo",NA,"CHOQUE",2013,"Alotenango","30-34","Mayor","Freedom","Ignorado",NA,NA
23,"Octubre","Miercoles",9,"El Progreso","RURAL",NA,"Hombre",NA,"NORMAL","Motocicleta","Rojo",NA,"CHOQUE",2013,"Guastatoya","50-54","Mayor","Ignorado","Ignorado",NA,NA
23,"Octubre","Miercoles",18,"Quetzaltenango","RURAL",NA,"Hombre",NA,"NORMAL","Pick up","Rojo",NA,"CHOQUE",2013,"El Palmar","Ignorado","Mayor","Ignorado","Ignorado",NA,NA
24,"Octubre","Jueves",23,"Guatemala","URBANO",18,"Hombre",18,"EBRIO","Automovil","Gris","18","COLISION",2013,"Guatemala","35-39","Mayor","Nissan_duplicated_37","1980-1989",NA,NA
24,"Octubre","Jueves",23,"Guatemala","URBANO",18,"Hombre",18,"NORMAL","Motocicleta","Negro","18","COLISION",2013,"Guatemala","25-29","Mayor","Italika","2010-2014",NA,NA
24,"Octubre","Jueves",17,"Guatemala","URBANO",5,"Hombre",5,"NORMAL","Automovil","Blanco","5","COLISION",2013,"Guatemala","Ignorado","Mayor","Hyundai","2010-2014",NA,NA
24,"Octubre","Jueves",17,"Guatemala","URBANO",5,"Hombre",5,"NORMAL","Motocicleta","Gris","5","COLISION",2013,"Guatemala","30-34","Mayor","Suzuki","Ignorado",NA,NA
24,"Octubre","Jueves",19,"Guatemala","URBANO",12,"Hombre",12,"EBRIO","Automovil","Rojo","12","CHOQUE",2013,"Guatemala","30-34","Mayor","Toyota","Ignorado",NA,NA
24,"Octubre","Jueves",7,"Guatemala","URBANO",2,"Hombre",2,"NORMAL","Bus urbano","Rojo","2","CHOQUE",2013,"Guatemala","50-54","Mayor","Blue bird","Ignorado",NA,NA
24,"Octubre","Jueves",7,"Guatemala","URBANO",2,"Hombre",2,"NORMAL","Automovil","Azul","2","CHOQUE",2013,"Guatemala","20-24","Mayor","Mitsubishi","2000-2009",NA,NA
24,"Octubre","Jueves",13,"Jutiapa","RURAL",NA,"Hombre",NA,"NORMAL","Automovil","Negro",NA,"COLISION",2013,"Asunción Mita","40-44","Mayor","Honda","Ignorado",NA,NA
24,"Octubre","Jueves",13,"Jutiapa","RURAL",NA,"Hombre",NA,"NORMAL","Motocicleta","Rojo",NA,"COLISION",2013,"Asunción Mita","25-29","Mayor","Bajaj","Ignorado",NA,NA
24,"Octubre","Jueves",7,"Escuintla","URBANO",1,"Hombre",1,"IGNORADO","Motocicleta","Ignorado","1","CHOQUE",2013,"Escuintla","25-29","Mayor","Bajaj","Ignorado",NA,NA
24,"Octubre","Jueves",23,"Petén","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Gris",NA,"CHOQUE",2013,"Melchor de Mencos","20-24","Mayor","Honda","Ignorado",NA,NA
24,"Octubre","Jueves",12,"Quiché","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Gris",NA,"CHOQUE",2013,"Joyabaj","15-19","Menor","Toyota","1990-1999",NA,NA
24,"Octubre","Jueves",18,"Quiché","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Ignorado",NA,"CHOQUE",2013,"San Pedro Jocopilas","Ignorado","Mayor","Ignorado","Ignorado",NA,NA
24,"Octubre","Jueves",16,"Petén","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Rojo",NA,"CHOQUE",2013,"San Francisco","25-29","Mayor","Italika","2010-2014",NA,NA
25,"Octubre","Viernes",15,"Guatemala","URBANO",8,"Hombre",8,"IGNORADO","Automovil","Gris","8","CHOQUE",2013,"Guatemala","35-39","Mayor","Toyota","2000-2009",NA,NA
25,"Octubre","Viernes",21,"Guatemala","URBANO",1,"Hombre",1,"EBRIO","Motocicleta","Negro","1","COLISION",2013,"Guatemala","25-29","Mayor","Ignorado","2000-2009",NA,NA
25,"Octubre","Viernes",21,"Guatemala","URBANO",1,"Mujer",1,"IGNORADO","Camioneta","Blanco","1","COLISION",2013,"Guatemala","30-34","Mayor","Hyundai","2000-2009",NA,NA
25,"Octubre","Viernes",21,"Guatemala","URBANO",1,"Hombre",1,"EBRIO","Camioneta","Negro","1","COLISION",2013,"Guatemala","30-34","Mayor","Kia","2000-2009",NA,NA
25,"Octubre","Viernes",21,"Guatemala","URBANO",1,"Hombre",1,"IGNORADO","Automovil","Rojo","1","COLISION",2013,"Guatemala","20-24","Mayor","Honda","2000-2009",NA,NA
25,"Octubre","Viernes",1,"Guatemala","URBANO",11,"Hombre",11,"EBRIO","Automovil","Blanco","11","COLISION",2013,"Guatemala","35-39","Mayor","Chevrolet","2000-2009",NA,NA
25,"Octubre","Viernes",1,"Guatemala","URBANO",11,"Hombre",11,"IGNORADO","Automovil","Blanco","11","COLISION",2013,"Guatemala","Ignorado","Mayor","Mitsubishi","1990-1999",NA,NA
25,"Octubre","Viernes",20,"Guatemala","URBANO",11,"Hombre",11,"IGNORADO","Automovil","Gris","11","COLISION",2013,"Guatemala","Ignorado","Mayor","Fiat","Ignorado",NA,NA
25,"Octubre","Viernes",20,"Guatemala","URBANO",11,"Hombre",11,"IGNORADO","Automovil","Azul","11","COLISION",2013,"Guatemala","35-39","Mayor","Ford","2000-2009",NA,NA
25,"Octubre","Viernes",22,"Guatemala","URBANO",11,"Hombre",11,"EBRIO","Automovil","Beige","11","COLISION",2013,"Guatemala","20-24","Mayor","Ignorado","2000-2009",NA,NA
25,"Octubre","Viernes",22,"Guatemala","URBANO",11,"Hombre",11,"IGNORADO","Automovil","Ignorado","11","COLISION",2013,"Guatemala","25-29","Mayor","Chevrolet","Ignorado",NA,NA
25,"Octubre","Viernes",22,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Camioneta","Gris",NA,"COLISION",2013,"Villa Nueva","40-44","Mayor","Chevrolet","Ignorado",NA,NA
25,"Octubre","Viernes",22,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Anaranjado",NA,"COLISION",2013,"Villa Nueva","25-29","Mayor","Bajaj","Ignorado",NA,NA
25,"Octubre","Viernes",21,"Jutiapa","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Rojo",NA,"COLISION",2013,"Jutiapa","Ignorado","Mayor","Ford","Ignorado",NA,NA
25,"Octubre","Viernes",21,"Jutiapa","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Gris",NA,"COLISION",2013,"Jutiapa","30-34","Mayor","Mazda","Ignorado",NA,NA
25,"Octubre","Viernes",12,"Escuintla","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Azul",NA,"COLISION",2013,"Santa Lucía Cotzumalguapa","45-49","Mayor","Ignorado","Ignorado",NA,NA
25,"Octubre","Viernes",12,"Escuintla","RURAL",NA,"Hombre",NA,"IGNORADO","Camioneta","Gris",NA,"COLISION",2013,"Santa Lucía Cotzumalguapa","20-24","Mayor","Suzuki","Ignorado",NA,NA
25,"Octubre","Viernes",23,"Santa Rosa","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Gris",NA,"COLISION",2013,"San Rafael Las Flores","25-29","Mayor","Toyota","1980-1989",NA,NA
25,"Octubre","Viernes",23,"Santa Rosa","RURAL",NA,"Mujer",NA,"IGNORADO","Camioneta","Verde",NA,"COLISION",2013,"San Rafael Las Flores","20-24","Mayor","Kia","2000-2009",NA,NA
25,"Octubre","Viernes",20,"Suchitepéquez","RURAL",NA,"Hombre",NA,"EBRIO","Motocicleta","Rojo",NA,"COLISION",2013,"Patulul","25-29","Mayor","Bajaj","2010-2014",NA,NA
25,"Octubre","Viernes",20,"Suchitepéquez","RURAL",NA,"Hombre",NA,"EBRIO","Motocicleta","Negro",NA,"COLISION",2013,"Patulul","20-24","Mayor","Bajaj","2010-2014",NA,NA
25,"Octubre","Viernes",18,"San Marcos","RURAL",NA,"Hombre",NA,"EBRIO","Automovil","Beige",NA,"COLISION",2013,"Malacatán","20-24","Mayor","Toyota","1990-1999",NA,NA
25,"Octubre","Viernes",20,"San Marcos","RURAL",NA,"Hombre",NA,"EBRIO","Pick up","Gris",NA,"CHOQUE",2013,"San Marcos","35-39","Mayor","Toyota","Ignorado",NA,NA
25,"Octubre","Viernes",15,"Huehuetenango","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Ignorado",NA,"VUELCO",2013,"Huehuetenango","Ignorado","Mayor","Ignorado","Ignorado",NA,NA
25,"Octubre","Viernes",17,"El Progreso","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Gris",NA,"COLISION",2013,"San Agustín Acasagustlán","35-39","Mayor","Hyundai","2010-2014",NA,NA
25,"Octubre","Viernes",17,"El Progreso","RURAL",NA,"Hombre",NA,"EBRIO","Pick up","Rojo",NA,"COLISION",2013,"San Agustín Acasagustlán","25-29","Mayor","Toyota","1990-1999",NA,NA
25,"Octubre","Viernes",20,"El Progreso","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Blanco",NA,"COLISION",2013,"Sanarate","35-39","Mayor","Nissan_duplicated_37","Ignorado",NA,NA
25,"Octubre","Viernes",20,"El Progreso","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Negro",NA,"COLISION",2013,"Sanarate","20-24","Mayor","Bajaj","Ignorado",NA,NA
26,"Octubre","Sabado",0,"Guatemala","URBANO",2,"Hombre",2,"EBRIO","Automovil","Gris","2","CHOQUE",2013,"Guatemala","35-39","Mayor","Ignorado","1980-1989",NA,NA
26,"Octubre","Sabado",1,"Guatemala","URBANO",1,"Hombre",1,"IGNORADO","Automovil","Gris","1","COLISION",2013,"Guatemala","Ignorado","Mayor","Mitsubishi","Ignorado",NA,NA
26,"Octubre","Sabado",1,"Guatemala","URBANO",1,"Hombre",1,"IGNORADO","Automovil","Negro","1","COLISION",2013,"Guatemala","30-34","Mayor","Ignorado","Ignorado",NA,NA
26,"Octubre","Sabado",17,"Guatemala","URBANO",7,"Hombre",7,"IGNORADO","Automovil","Blanco","7","CHOQUE",2013,"Guatemala","40-44","Mayor","Chevrolet","2000-2009",NA,NA
26,"Octubre","Sabado",22,"Escuintla","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Rojo",NA,"COLISION",2013,"San José","20-24","Mayor","Tvs","2010-2014",NA,NA
26,"Octubre","Sabado",22,"Escuintla","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Negro",NA,"COLISION",2013,"San José","20-24","Mayor","Ignorado","2010-2014",NA,NA
26,"Octubre","Sabado",16,"Santa Rosa","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Verde",NA,"COLISION",2013,"Cuilapa","30-34","Mayor","Nissan_duplicated_37","1990-1999",NA,NA
26,"Octubre","Sabado",16,"Santa Rosa","RURAL",NA,"Hombre",NA,"IGNORADO","Camión","Blanco",NA,"COLISION",2013,"Cuilapa","55 y más","Mayor","Nissan_duplicated_37","2000-2009",NA,NA
26,"Octubre","Sabado",16,"Santa Rosa","RURAL",NA,"Hombre",NA,"IGNORADO","Camioneta","Rojo",NA,"COLISION",2013,"Cuilapa","55 y más","Mayor","Toyota","1990-1999",NA,NA
26,"Octubre","Sabado",16,"Santa Rosa","RURAL",NA,"Hombre",NA,"IGNORADO","Camioneta","Verde",NA,"COLISION",2013,"Cuilapa","30-34","Mayor","Suzuki","1990-1999",NA,NA
26,"Octubre","Sabado",21,"Suchitepéquez","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Gris",NA,"COLISION",2013,"Mazatenango","25-29","Mayor","Mitsubishi","2000-2009",NA,NA
26,"Octubre","Sabado",21,"Suchitepéquez","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Ignorado",NA,"COLISION",2013,"Mazatenango","Ignorado","Mayor","Ignorado","Ignorado",NA,NA
26,"Octubre","Sabado",18,"Quetzaltenango","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Gris",NA,"COLISION",2013,"Quetzaltenango","45-49","Mayor","Ignorado","Ignorado",NA,NA
26,"Octubre","Sabado",18,"Quetzaltenango","RURAL",NA,"Hombre",NA,"IGNORADO","Camioneta","Negro",NA,"COLISION",2013,"Quetzaltenango","Ignorado","Mayor","Toyota","1990-1999",NA,NA
26,"Octubre","Sabado",19,"Alta Verapaz","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Azul",NA,"CHOQUE",2013,"Tamahú","30-34","Mayor","Ignorado","Ignorado",NA,NA
26,"Octubre","Sabado",10,"Petén","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Corinto",NA,"COLISION",2013,"Santa Ana","Ignorado","Mayor","Mazda","1990-1999",NA,NA
26,"Octubre","Sabado",10,"Petén","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Blanco",NA,"COLISION",2013,"Santa Ana","Ignorado","Mayor","Nissan_duplicated_37","2000-2009",NA,NA
26,"Octubre","Sabado",1,"Solola","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Verde",NA,"CHOQUE",2013,"Panajachel","30-34","Mayor","Honda","Ignorado",NA,NA
27,"Octubre","Domingo",1,"Guatemala","URBANO",6,"Hombre",6,"IGNORADO","Automovil","Ignorado","6","CHOQUE",2013,"Guatemala","35-39","Mayor","Nissan_duplicated_37","2000-2009",NA,NA
27,"Octubre","Domingo",14,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Beige",NA,"CHOQUE",2013,"Palencia","Ignorado","Mayor","Toyota","1980-1989",NA,NA
27,"Octubre","Domingo",13,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Azul",NA,"CHOQUE",2013,"Chinuautla","40-44","Mayor","Nissan_duplicated_37","1980-1989",NA,NA
27,"Octubre","Domingo",8,"Guatemala","URBANO",12,"Hombre",12,"IGNORADO","Bus urbano","Rojo","12","COLISION",2013,"Guatemala","35-39","Mayor","Ignorado","Ignorado",NA,NA
27,"Octubre","Domingo",8,"Guatemala","URBANO",12,"Hombre",12,"IGNORADO","Motocicleta","Negro","12","COLISION",2013,"Guatemala","30-34","Mayor","Ignorado","Ignorado",NA,NA
27,"Octubre","Domingo",20,"Guatemala","URBANO",12,"Hombre",12,"EBRIO","Automovil","Negro","12","COLISION",2013,"Guatemala","30-34","Mayor","Mazda","2000-2009",NA,NA
27,"Octubre","Domingo",20,"Guatemala","URBANO",12,"Hombre",12,"IGNORADO","Automovil","Ignorado","12","COLISION",2013,"Guatemala","20-24","Mayor","Ignorado","Ignorado",NA,NA
27,"Octubre","Domingo",1,"Guatemala","URBANO",5,"Hombre",5,"EBRIO","Automovil","Blanco","5","COLISION",2013,"Villa Nueva","20-24","Mayor","Nissan_duplicated_37","1990-1999",NA,NA
27,"Octubre","Domingo",1,"Guatemala","URBANO",5,"Hombre",5,"IGNORADO","Motocicleta","Negro","5","COLISION",2013,"Villa Nueva","25-29","Mayor","Ignorado","Ignorado",NA,NA
27,"Octubre","Domingo",13,"Zacapa","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Negro",NA,"COLISION",2013,"Gualán","55 y más","Mayor","Sniper","2010-2014",NA,NA
27,"Octubre","Domingo",13,"Zacapa","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Rojo",NA,"COLISION",2013,"Gualán","25-29","Mayor","Sniper","2010-2014",NA,NA
27,"Octubre","Domingo",14,"Zacapa","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Morado",NA,"COLISION",2013,"Zacapa","30-34","Mayor","Mitsubishi","2000-2009",NA,NA
27,"Octubre","Domingo",14,"Zacapa","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Negro",NA,"COLISION",2013,"Zacapa","20-24","Mayor","Honda","2000-2009",NA,NA
27,"Octubre","Domingo",7,"Quetzaltenango","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Azul",NA,"COLISION",2013,"Quetzaltenango","25-29","Mayor","Honda","1990-1999",NA,NA
27,"Octubre","Domingo",7,"Quetzaltenango","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Blanco",NA,"COLISION",2013,"Quetzaltenango","Ignorado","Mayor","Hyundai","Ignorado",NA,NA
27,"Octubre","Domingo",19,"Huehuetenango","RURAL",NA,"Hombre",NA,"EBRIO","Motocicleta","Negro",NA,"COLISION",2013,"Huehuetenango","40-44","Mayor","Ignorado","Ignorado",NA,NA
27,"Octubre","Domingo",23,"Solola","RURAL",NA,"Hombre",NA,"EBRIO","Pick up","Amarillo",NA,"COLISION",2013,"Nahualá","Ignorado","Mayor","Toyota","Ignorado",NA,NA
27,"Octubre","Domingo",23,"Solola","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Corinto",NA,"COLISION",2013,"Nahualá","35-39","Mayor","Toyota","1990-1999",NA,NA
27,"Octubre","Domingo",17,"Chimaltenango","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Celeste",NA,"COLISION",2013,"Chimaltenango","35-39","Mayor","Ignorado","1980-1989",NA,NA
27,"Octubre","Domingo",17,"Chimaltenango","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Rojo",NA,"COLISION",2013,"Chimaltenango","45-49","Mayor","Bajaj","2000-2009",NA,NA
27,"Octubre","Domingo",7,"Sacatepéquez","RURAL",NA,"Hombre",NA,"EBRIO","Motocicleta","Rojo",NA,"COLISION",2013,"Santiago Sactepéquez","25-29","Mayor","Ignorado","2010-2014",NA,NA
27,"Octubre","Domingo",7,"Sacatepéquez","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Corinto",NA,"COLISION",2013,"Santiago Sactepéquez","30-34","Mayor","Toyota","1980-1989",NA,NA
28,"Octubre","Lunes",17,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Rojo",NA,"COLISION",2013,"San José Pinula","25-29","Mayor","Bajaj","2000-2009",NA,NA
28,"Octubre","Lunes",17,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Negro",NA,"COLISION",2013,"San José Pinula","45-49","Mayor","Suzuki","Ignorado",NA,NA
28,"Octubre","Lunes",13,"Guatemala","URBANO",12,"Hombre",12,"IGNORADO","Panel","Azul","12","COLISION",2013,"Guatemala","55 y más","Mayor","Chevrolet","2000-2009",NA,NA
28,"Octubre","Lunes",13,"Guatemala","URBANO",12,"Hombre",12,"IGNORADO","Motocicleta","Rojo","12","COLISION",2013,"Guatemala","40-44","Mayor","Ignorado","Ignorado",NA,NA
28,"Octubre","Lunes",20,"Zacapa","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Azul",NA,"CHOQUE",2013,"San Diego","35-39","Mayor","Ignorado","1990-1999",NA,NA
28,"Octubre","Lunes",10,"Escuintla","RURAL",NA,"Hombre",NA,"EBRIO","Automovil","Blanco",NA,"CHOQUE",2013,"Escuintla","25-29","Mayor","Toyota","2000-2009",NA,NA
28,"Octubre","Lunes",14,"Retalhuleu","RURAL",NA,"Hombre",NA,"IGNORADO","Camión","Verde",NA,"CHOQUE",2013,"Retalhuleu","40-44","Mayor","Mercedes benz","Ignorado",NA,NA
28,"Octubre","Lunes",8,"Sacatepéquez","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Gris",NA,"CHOQUE",2013,"Ciudad Vieja","20-24","Mayor","Mazda","Ignorado",NA,NA
29,"Octubre","Martes",1,"Guatemala","URBANO",10,"Hombre",10,"IGNORADO","Camioneta","Blanco","10","COLISION",2013,"Guatemala","45-49","Mayor","Honda","2010-2014",NA,NA
29,"Octubre","Martes",1,"Guatemala","URBANO",10,"Hombre",10,"IGNORADO","Automovil","Azul","10","COLISION",2013,"Guatemala","40-44","Mayor","Nissan_duplicated_37","1990-1999",NA,NA
29,"Octubre","Martes",3,"Jutiapa","RURAL",NA,"Hombre",NA,"IGNORADO","Microbus","Azul",NA,"CHOQUE",2013,"Asunción Mita","25-29","Mayor","Toyota","2010-2014",NA,NA
29,"Octubre","Martes",19,"Santa Rosa","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Ignorado",NA,"COLISION",2013,"Santa Rosa de Lima","25-29","Mayor","Toyota","2000-2009",NA,NA
29,"Octubre","Martes",19,"Santa Rosa","RURAL",NA,"Hombre",NA,"IGNORADO","Camioneta","Blanco",NA,"COLISION",2013,"Santa Rosa de Lima","40-44","Mayor","Suzuki","Ignorado",NA,NA
29,"Octubre","Martes",18,"Alta Verapaz","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Ignorado",NA,"VUELCO",2013,"Raxruhá","Ignorado","Mayor","Ignorado","Ignorado",NA,NA
29,"Octubre","Martes",14,"Quiché","RURAL",NA,"Hombre",NA,"IGNORADO","Microbus","Gris",NA,"COLISION",2013,"Pachalum","30-34","Mayor","Kia","2000-2009",NA,NA
29,"Octubre","Martes",14,"Quiché","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Blanco",NA,"COLISION",2013,"Pachalum","15-19","Mayor","Honda","Ignorado",NA,NA
29,"Octubre","Martes",13,"Solola","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Rojo",NA,"COLISION",2013,"Santa Catalina Ixtahuacán","45-49","Mayor","Honda","Ignorado",NA,NA
29,"Octubre","Martes",13,"Solola","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Celeste",NA,"COLISION",2013,"Santa Catalina Ixtahuacán","30-34","Mayor","Toyota","Ignorado",NA,NA
30,"Octubre","Miercoles",0,"Guatemala","URBANO",1,"Hombre",1,"EBRIO","Camioneta","Negro","1","COLISION",2013,"Guatemala","45-49","Mayor","Dodge_duplicated_11","Ignorado",NA,NA
30,"Octubre","Miercoles",0,"Guatemala","URBANO",1,"Hombre",1,"NORMAL","Automovil","Gris","1","COLISION",2013,"Guatemala","25-29","Mayor","Nissan_duplicated_37","Ignorado",NA,NA
30,"Octubre","Miercoles",6,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Cabezal","Verde",NA,"VUELCO",2013,"Villa Nueva","35-39","Mayor","Ignorado","Ignorado",NA,NA
30,"Octubre","Miercoles",14,"Guatemala","URBANO",1,"Hombre",1,"IGNORADO","Automovil","Verde","1","COLISION",2013,"Guatemala","30-34","Mayor","Mazda","2000-2009",NA,NA
30,"Octubre","Miercoles",14,"Guatemala","URBANO",1,"Hombre",1,"IGNORADO","Automovil","Gris","1","COLISION",2013,"Guatemala","55 y más","Mayor","Volkwagen","2000-2009",NA,NA
30,"Octubre","Miercoles",11,"Guatemala","URBANO",7,"Hombre",7,"IGNORADO","Camión","Verde","7","COLISION",2013,"Guatemala","55 y más","Mayor","Ignorado","1990-1999",NA,NA
30,"Octubre","Miercoles",11,"Guatemala","URBANO",7,"Hombre",7,"IGNORADO","Motocicleta","Gris","7","COLISION",2013,"Guatemala","20-24","Mayor","Suzuki","2000-2009",NA,NA
30,"Octubre","Miercoles",22,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Gris",NA,"COLISION",2013,"Santa Catarina Pinula","20-24","Mayor","Volkwagen","2000-2009",NA,NA
30,"Octubre","Miercoles",22,"Guatemala","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Ignorado",NA,"COLISION",2013,"Santa Catarina Pinula","Ignorado","Mayor","Volkwagen","2000-2009",NA,NA
30,"Octubre","Miercoles",21,"Chiquimula","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Ignorado",NA,"CAIDA",2013,"Camotán","25-29","Mayor","Ignorado","Ignorado",NA,NA
30,"Octubre","Miercoles",15,"San Marcos","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Rojo",NA,"CHOQUE",2013,"Comitancillo","25-29","Mayor","Suzuki","Ignorado",NA,NA
30,"Octubre","Miercoles",17,"Huehuetenango","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Negro",NA,"COLISION",2013,"Huehuetenango","20-24","Mayor","Ignorado","Ignorado",NA,NA
30,"Octubre","Miercoles",17,"Huehuetenango","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Rojo",NA,"COLISION",2013,"Huehuetenango","20-24","Mayor","Ignorado","2000-2009",NA,NA
30,"Octubre","Miercoles",11,"Solola","RURAL",NA,"Hombre",NA,"IGNORADO","Automovil","Gris",NA,"CHOQUE",2013,"Panajachel","30-34","Mayor","Toyota","Ignorado",NA,NA
31,"Octubre","Jueves",11,"Guatemala","URBANO",9,"Mujer",9,"NORMAL","Automovil","Gris","9","COLISION",2013,"Guatemala","35-39","Mayor","Mazda","Ignorado",NA,NA
31,"Octubre","Jueves",11,"Guatemala","URBANO",9,"Hombre",9,"NORMAL","Motocicleta","Gris","9","COLISION",2013,"Guatemala","50-54","Mayor","Ignorado","2000-2009",NA,NA
31,"Octubre","Jueves",20,"Guatemala","URBANO",4,"Hombre",4,"IGNORADO","Motocicleta","Blanco","4","COLISION",2013,"Guatemala","45-49","Mayor","Bajaj","2000-2009",NA,NA
31,"Octubre","Jueves",20,"Guatemala","URBANO",4,"Hombre",4,"IGNORADO","Motocicleta","Negro","4","COLISION",2013,"Guatemala","55 y más","Mayor","Italika","2010-2014",NA,NA
31,"Octubre","Jueves",23,"Guatemala","URBANO",5,"Hombre",5,"IGNORADO","Camión","Blanco","5","COLISION",2013,"Guatemala","50-54","Mayor","Hino","2010-2014",NA,NA
31,"Octubre","Jueves",23,"Guatemala","URBANO",5,"Hombre",5,"IGNORADO","Automovil","Blanco","5","COLISION",2013,"Guatemala","30-34","Mayor","Hyundai","2010-2014",NA,NA
31,"Octubre","Jueves",18,"Suchitepéquez","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Ignorado",NA,"COLISION",2013,"Cuyotenango","20-24","Mayor","Ignorado","Ignorado",NA,NA
31,"Octubre","Jueves",18,"Suchitepéquez","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Ignorado",NA,"COLISION",2013,"Cuyotenango","15-19","Menor","Ignorado","Ignorado",NA,NA
31,"Octubre","Jueves",17,"Petén","RURAL",NA,"Hombre",NA,"IGNORADO","Motocicleta","Ignorado",NA,"CHOQUE",2013,"San Benito","20-24","Mayor","Ignorado","Ignorado",NA,NA
31,"Octubre","Jueves",18,"San Marcos","RURAL",NA,"Hombre",NA,"IGNORADO","Pick up","Ignorado",NA,"VUELCO",2013,"Ixchiguán","35-39","Mayor","Ignorado","Ignorado",NA,NA
