"num_hecho","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","sexo_pil","edad_pil","g_edad_pil","estado_pil","tipo_vehi","color_vehi","modelo_vehi","causa_acc"
2021,20,"Julio",9,"Lunes",1,"Quetzaltenango","Urbano","Hombre","19","Menos de 15","Normal","Automovil","Azul","2005","Colisión"
418,8,"Febrero",9,"Domingo",10,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Automovil","Ignorado","Ignorado","Colisión"
1607,3,"Junio",9,"Miercoles",22,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Automovil","Rojo","Ignorado","Colisión"
2095,30,"Julio",9,"Jueves",3,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Automovil","Verde","1995","Empotro"
445,11,"Febrero",9,"Miercoles",5,"Guatemala","Urbano","Mujer","19","Menos de 15","Normal","Automovil","Rojo","Ignorado","Empotro"
1543,24,"Mayo",9,"Domingo",21,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Automovil","Rojo","Ignorado","Empotro"
3517,30,"Diciembre",9,"Miercoles",0,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Camioneta","Negro","1999","Colisión"
305,30,"Enero",9,"Viernes",21,"Quetzaltenango","Rural","Mujer","19","Menos de 15","Normal","Camioneta","Blanco","2000","Caida"
367,3,"Febrero",9,"Martes",6,"Totonicapan","Urbano","Hombre","19","Menos de 15","Normal","Pick up","Azul","1985","Colisión"
232,22,"Enero",9,"Jueves",6,"Chimaltenango","Rural","Mujer","19","Menos de 15","Normal","Pick up","Negro","1988","Colisión"
884,19,"Marzo",9,"Jueves",15,"Peten","Rural","Hombre","19","Menos de 15","Normal","Pick up","Gris","1989","Colisión"
2339,8,"Agosto",9,"Sabado",17,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Pick up","Azul","1989","Colisión"
3399,20,"Diciembre",9,"Domingo",15,"Guatemala","Rural","Hombre","19","Menos de 15","Normal","Pick up","Corinto","2000","Colisión"
534,18,"Febrero",9,"Miercoles",19,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Pick up","Negro","2007","Colisión"
1302,30,"Abril",9,"Jueves",23,"El Progreso","Rural","Hombre","19","Menos de 15","Normal","Pick up","Negro","2008","Colisión"
1795,25,"Junio",9,"Jueves",20,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Pick up","Negro","2009","Colisión"
1250,24,"Abril",9,"Viernes",9,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Colisión"
1859,2,"Julio",9,"Jueves",23,"Quetzaltenango","Urbano","Hombre","19","Menos de 15","Normal","Pick up","Rojo","Ignorado","Colisión"
2667,15,"Septiembre",9,"Martes",16,"Suchitepequez","Rural","Hombre","19","Menos de 15","Normal","Pick up","Café","1985","Empotro"
2353,9,"Agosto",9,"Domingo",21,"Alta Verpaz","Rural","Hombre","19","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Volco"
3311,8,"Diciembre",9,"Martes",11,"Quiche","Rural","Hombre","19","Menos de 15","Normal","Pick up","Azul","Ignorado","Volco"
246,24,"Enero",9,"Sabado",13,"Quetzaltenango","Urbano","Hombre","19","Menos de 15","Normal","Motocicleta","Negro","2000","Colisión"
748,7,"Marzo",9,"Sabado",0,"Quetzaltenango","Urbano","Hombre","19","Menos de 15","Normal","Motocicleta","Rojo","2008","Colisión"
1714,15,"Junio",9,"Lunes",17,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Motocicleta","Negro","2009","Colisión"
172,16,"Enero",9,"Viernes",8,"Solola","Rural","Hombre","19","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Colisión"
196,18,"Enero",9,"Domingo",1,"Escuintla","Rural","Hombre","19","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Colisión"
2620,10,"Septiembre",9,"Jueves",21,"Huehuetenango","Urbano","Hombre","19","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Colisión"
3266,3,"Diciembre",9,"Jueves",10,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Motocicleta","Negro","Ignorado","Colisión"
3470,25,"Diciembre",9,"Viernes",16,"Zacapa","Rural","Hombre","19","Menos de 15","Normal","Motocicleta","Gris","Ignorado","Colisión"
98,10,"Enero",9,"Sabado",11,"Sacatepequez","Rural","Hombre","19","Menos de 15","Normal","Motocicleta","Rojo","2005","Empotro"
423,8,"Febrero",9,"Domingo",23,"Zacapa","Rural","Hombre","19","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Empotro"
551,19,"Febrero",9,"Jueves",22,"Suchitepequez","Rural","Hombre","19","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Caida"
3026,29,"Octubre",9,"Jueves",20,"Peten","Rural","Hombre","19","Menos de 15","Normal","Taxi","Rojo","1998","Colisión"
2487,24,"Agosto",9,"Lunes",14,"Jalapa","Urbano","Hombre","19","Menos de 15","Normal","Mototaxi","Rojo","2004","Volco"
1806,27,"Junio",9,"Sabado",9,"Guatemala","Urbano","Hombre","19","Menos de 15","Normal","Mototaxi","Rojo","Ignorado","Caida"
1329,2,"Mayo",9,"Sabado",22,"Guatemala","Urbano","Mujer","20","Menos de 15","Ignorado","Automovil","Blanco","1993","Colisión"
2366,12,"Agosto",9,"Miercoles",20,"Chiquimula","Rural","Hombre","20","Menos de 15","Ignorado","Automovil","Gris","2001","Colisión"
634,26,"Febrero",9,"Jueves",3,"Santa Rosa","Urbano","Hombre","20","Menos de 15","Ignorado","Automovil","Ignorado","Ignorado","Colisión"
830,14,"Marzo",9,"Sabado",0,"Guatemala","Urbano","Hombre","20","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Colisión"
901,22,"Marzo",9,"Domingo",0,"Guatemala","Urbano","Hombre","20","Menos de 15","Ignorado","Automovil","Anaranjado","Ignorado","Colisión"
611,23,"Febrero",9,"Lunes",15,"Alta Verpaz","Urbano","Mujer","20","Menos de 15","Ignorado","Automovil","Ignorado","Ignorado","Empotro"
667,1,"Marzo",9,"Domingo",2,"Guatemala","Urbano","Hombre","20","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Empotro"
2115,31,"Julio",9,"Viernes",0,"Guatemala","Urbano","Hombre","20","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Empotro"
2506,26,"Agosto",9,"Miercoles",7,"Escuintla","Rural","Hombre","20","Menos de 15","Ignorado","Pick up","Ignorado","1996","Colisión"
3443,23,"Diciembre",9,"Miercoles",23,"Suchitepequez","Urbano","Hombre","20","Menos de 15","Ignorado","Pick up","Negro","2006","Colisión"
2005,18,"Julio",9,"Sabado",7,"Izabal","Rural","Hombre","20","Menos de 15","Ignorado","Pick up","Verde","Ignorado","Colisión"
3282,5,"Diciembre",9,"Sabado",12,"Guatemala","Urbano","Hombre","20","Menos de 15","Ignorado","Pick up","Negro","Ignorado","Colisión"
3451,24,"Diciembre",9,"Jueves",4,"Guatemala","Urbano","Hombre","20","Menos de 15","Ignorado","Pick up","Verde","Ignorado","Empotro"
1625,5,"Junio",9,"Viernes",15,"Peten","Rural","Hombre","20","Menos de 15","Ignorado","Pick up","Verde","2007","Volco"
670,1,"Marzo",9,"Domingo",12,"Jutiapa","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Azul","Ignorado","Colisión"
979,29,"Marzo",9,"Domingo",8,"Escuintla","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Rojo","Ignorado","Colisión"
2589,6,"Septiembre",9,"Domingo",23,"Chimaltenango","Urbano","Mujer","20","Menos de 15","Ignorado","Motocicleta","Amarillo","Ignorado","Colisión"
3006,26,"Octubre",9,"Lunes",20,"Quiche","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Rojo","Ignorado","Colisión"
3111,7,"Noviembre",9,"Sabado",21,"Chimaltenango","Urbano","Hombre","20","Menos de 15","Ignorado","Motocicleta","Ignorado","Ignorado","Colisión"
3291,6,"Diciembre",9,"Domingo",7,"Escuintla","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Azul","Ignorado","Colisión"
2510,26,"Agosto",9,"Miercoles",4,"Guatemala","Urbano","Hombre","20","Menos de 15","Ignorado","Motocicleta","Azul","2007","Empotro"
916,23,"Marzo",9,"Lunes",22,"Quetzaltenango","Urbano","Hombre","20","Menos de 15","Ignorado","Motocicleta","Negro","Ignorado","Empotro"
1339,3,"Mayo",9,"Domingo",18,"Chimaltenango","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Rojo","Ignorado","Empotro"
1643,7,"Junio",9,"Domingo",21,"Baja Verapaz","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Rojo","Ignorado","Empotro"
2593,6,"Septiembre",9,"Domingo",2,"Izabal","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Ignorado","Ignorado","Empotro"
792,9,"Marzo",9,"Lunes",9,"Jutiapa","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Rojo","Ignorado","Caida"
969,28,"Marzo",9,"Sabado",17,"Izabal","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Ignorado","Ignorado","Caida"
1957,13,"Julio",9,"Lunes",21,"Zacapa","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Ignorado","Ignorado","Caida"
2084,28,"Julio",9,"Martes",14,"Zacapa","Rural","Mujer","20","Menos de 15","Ignorado","Motocicleta","Rojo","Ignorado","Caida"
2408,16,"Agosto",9,"Domingo",5,"Izabal","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Negro","Ignorado","Caida"
2542,29,"Agosto",9,"Sabado",21,"Huehuetenango","Rural","Hombre","20","Menos de 15","Ignorado","Motocicleta","Ignorado","Ignorado","Caida"
697,2,"Marzo",9,"Lunes",18,"Suchitepequez","Urbano","Hombre","20","Menos de 15","Ignorado","Microbus","Blanco","Ignorado","Colisión"
1134,12,"Abril",9,"Domingo",15,"Guatemala","Rural","Hombre","20","Menos de 15","Ignorado","Mototaxi","Rojo","2006","Volco"
3251,1,"Diciembre",9,"Martes",8,"Guatemala","Urbano","Hombre","20","Menos de 15","Ignorado","Mototaxi","Rojo","Ignorado","Volco"
3056,1,"Noviembre",9,"Domingo",18,"Zacapa","Rural","Hombre","20","Menos de 15","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
665,28,"Febrero",9,"Sabado",1,"Baja Verapaz","Rural","Hombre","20","Menos de 15","Ebrio","Ignorado","Rojo","Ignorado","Colisión"
735,6,"Marzo",9,"Viernes",4,"Guatemala","Urbano","Hombre","20","Menos de 15","Ebrio","Automovil","Beige","2003","Colisión"
499,15,"Febrero",9,"Domingo",3,"Guatemala","Urbano","Hombre","20","Menos de 15","Ebrio","Automovil","Gris","Ignorado","Colisión"
1841,30,"Junio",9,"Martes",21,"San Marcos","Rural","Hombre","20","Menos de 15","Ebrio","Automovil","Azul","Ignorado","Colisión"
3409,20,"Diciembre",9,"Domingo",21,"San Marcos","Rural","Hombre","20","Menos de 15","Ebrio","Automovil","Gris","Ignorado","Empotro"
1949,12,"Julio",9,"Domingo",17,"Santa Rosa","Rural","Hombre","20","Menos de 15","Ebrio","Camioneta","Negro","1996","Empotro"
3347,13,"Diciembre",9,"Domingo",20,"San Marcos","Rural","Hombre","20","Menos de 15","Ebrio","Pick up","Blanco","1989","Colisión"
2003,18,"Julio",9,"Sabado",4,"San Marcos","Rural","Hombre","20","Menos de 15","Ebrio","Pick up","Azul","Ignorado","Colisión"
524,16,"Febrero",9,"Lunes",0,"Quetzaltenango","Rural","Hombre","20","Menos de 15","Ebrio","Pick up","Rojo","Ignorado","Empotro"
613,23,"Febrero",9,"Lunes",20,"Baja Verapaz","Rural","Hombre","20","Menos de 15","Ebrio","Motocicleta","Negro","2008","Colisión"
2,1,"Enero",9,"Jueves",23,"Guatemala","Urbano","Hombre","20","Menos de 15","Ebrio","Motocicleta","Negro","Ignorado","Colisión"
155,15,"Enero",9,"Jueves",1,"Suchitepequez","Urbano","Hombre","20","Menos de 15","Ebrio","Motocicleta","Ignorado","Ignorado","Colisión"
3132,11,"Noviembre",9,"Miercoles",23,"Suchitepequez","Rural","Hombre","20","Menos de 15","Ebrio","Motocicleta","Negro","2007","Caida"
1597,2,"Junio",9,"Martes",20,"San Marcos","Rural","Hombre","20","Menos de 15","Ebrio","Mototaxi","Rojo","2007","Colisión"
3192,22,"Noviembre",9,"Domingo",17,"Guatemala","Urbano","Hombre","20","Menos de 15","Ebrio","Mototaxi","Rojo","2006","Volco"
2520,27,"Agosto",9,"Jueves",14,"San Marcos","Rural","Hombre","20","Menos de 15","Normal","Automovil","Verde","1988","Colisión"
2678,16,"Septiembre",9,"Miercoles",12,"El Progreso","Rural","Hombre","20","Menos de 15","Normal","Automovil","Blanco","1994","Colisión"
323,31,"Enero",9,"Sabado",3,"Quetzaltenango","Rural","Hombre","20","Menos de 15","Normal","Automovil","Negro","1999","Colisión"
1966,14,"Julio",9,"Martes",19,"Guatemala","Urbano","Hombre","20","Menos de 15","Normal","Automovil","Verde","1999","Colisión"
2603,8,"Septiembre",9,"Martes",0,"Santa Rosa","Rural","Mujer","20","Menos de 15","Normal","Automovil","Rojo","2004","Colisión"
354,2,"Febrero",9,"Lunes",11,"Guatemala","Rural","Hombre","20","Menos de 15","Normal","Automovil","Blanco","Ignorado","Colisión"
782,8,"Marzo",9,"Domingo",23,"Guatemala","Urbano","Mujer","20","Menos de 15","Normal","Automovil","Gris","Ignorado","Colisión"
549,19,"Febrero",9,"Jueves",22,"Santa Rosa","Rural","Hombre","20","Menos de 15","Normal","Automovil","Verde","1996","Empotro"
2825,6,"Octubre",9,"Martes",7,"Guatemala","Urbano","Mujer","20","Menos de 15","Normal","Automovil","Blanco","Ignorado","Empotro"
3288,6,"Diciembre",9,"Domingo",16,"Jutiapa","Rural","Hombre","20","Menos de 15","Normal","Automovil","Gris","Ignorado","Empotro"
267,25,"Enero",9,"Domingo",20,"Guatemala","Urbano","Hombre","20","Menos de 15","Normal","Camioneta","Rojo","2001","Colisión"
2665,15,"Septiembre",9,"Martes",14,"Santa Rosa","Rural","Hombre","20","Menos de 15","Normal","Camioneta","Celeste","1985","Empotro"
2676,16,"Septiembre",9,"Miercoles",20,"San Marcos","Rural","Hombre","20","Menos de 15","Normal","Pick up","Verde","1995","Colisión"
956,27,"Marzo",9,"Viernes",14,"Quetzaltenango","Urbano","Hombre","20","Menos de 15","Normal","Pick up","Blanco","2004","Colisión"
1510,19,"Mayo",9,"Martes",12,"Jalapa","Urbano","Hombre","20","Menos de 15","Normal","Pick up","Blanco","2005","Colisión"
2422,18,"Agosto",9,"Martes",13,"Guatemala","Urbano","Hombre","20","Menos de 15","Normal","Pick up","Blanco","2006","Colisión"
3484,27,"Diciembre",9,"Domingo",17,"Chiquimula","Rural","Hombre","20","Menos de 15","Normal","Pick up","Blanco","Ignorado","Colisión"
2659,15,"Septiembre",9,"Martes",18,"San Marcos","Rural","Mujer","20","Menos de 15","Normal","Pick up","Negro","1988","Empotro"
2173,5,"Agosto",9,"Miercoles",14,"Jutiapa","Rural","Hombre","20","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Empotro"
2243,5,"Agosto",9,"Miercoles",14,"Jutiapa","Rural","Hombre","20","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Empotro"
2313,5,"Agosto",9,"Miercoles",14,"Jutiapa","Rural","Hombre","20","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Empotro"
1167,16,"Abril",9,"Jueves",7,"Guatemala","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Rojo","1999","Colisión"
178,17,"Enero",9,"Sabado",12,"Jutiapa","Rural","Mujer","20","Menos de 15","Normal","Motocicleta","Amarillo","2002","Colisión"
3219,25,"Noviembre",9,"Miercoles",15,"Escuintla","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Rojo","2005","Colisión"
383,5,"Febrero",9,"Jueves",18,"Escuintla","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Ignorado","2006","Colisión"
2583,5,"Septiembre",9,"Sabado",0,"Baja Verapaz","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Negro","2008","Colisión"
2684,17,"Septiembre",9,"Jueves",18,"Suchitepequez","Urbano","Hombre","20","Menos de 15","Normal","Motocicleta","Negro","2008","Colisión"
162,16,"Enero",9,"Viernes",12,"Guatemala","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Negro","Ignorado","Colisión"
173,16,"Enero",9,"Viernes",12,"Guatemala","Urbano","Hombre","20","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Colisión"
424,8,"Febrero",9,"Domingo",21,"Suchitepequez","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Azul","Ignorado","Colisión"
2035,22,"Julio",9,"Miercoles",21,"Retalhuleu","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Negro","Ignorado","Colisión"
2691,18,"Septiembre",9,"Viernes",22,"Guatemala","Urbano","Mujer","20","Menos de 15","Normal","Motocicleta","Azul","Ignorado","Colisión"
3138,12,"Noviembre",9,"Jueves",19,"Zacapa","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Azul","Ignorado","Colisión"
3496,28,"Diciembre",9,"Lunes",14,"Retalhuleu","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Rojo","Ignorado","Colisión"
332,1,"Febrero",9,"Domingo",23,"Chiquimula","Urbano","Hombre","20","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Caida"
1805,26,"Junio",9,"Viernes",22,"Baja Verapaz","Rural","Hombre","20","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Caida"
1976,15,"Julio",9,"Miercoles",6,"Chiquimula","Urbano","Hombre","20","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Caida"
1421,10,"Mayo",9,"Domingo",21,"Guatemala","Urbano","Hombre","20","Menos de 15","Normal","Jeep","Negro","1993","Colisión"
1652,8,"Junio",9,"Lunes",22,"Suchitepequez","Rural","Hombre","20","Menos de 15","Normal","Microbus","Corinto","1992","Colisión"
2924,17,"Octubre",9,"Sabado",7,"Quiche","Urbano","Hombre","20","Menos de 15","Normal","Microbus","Rojo","2003","Colisión"
890,20,"Marzo",9,"Viernes",18,"El Progreso","Rural","Hombre","20","Menos de 15","Normal","Mototaxi","Rojo","2008","Colisión"
2792,1,"Octubre",9,"Jueves",17,"Suchitepequez","Urbano","Hombre","20","Menos de 15","Normal","Mototaxi","Rojo","2009","Colisión"
2692,18,"Septiembre",9,"Viernes",9,"Suchitepequez","Rural","Hombre","20","Menos de 15","Normal","Mototaxi","Rojo","Ignorado","Colisión"
1374,6,"Mayo",9,"Miercoles",21,"Chimaltenango","Urbano","Hombre","20","Menos de 15","Normal","Mototaxi","Gris","Ignorado","Empotro"
2147,2,"Agosto",9,"Domingo",21,"Guatemala","Urbano","Hombre","20","Menos de 15","Normal","Mototaxi","Rojo","2006","Volco"
2217,2,"Agosto",9,"Domingo",21,"Guatemala","Urbano","Hombre","20","Menos de 15","Normal","Mototaxi","Rojo","2006","Volco"
2287,2,"Agosto",9,"Domingo",21,"Guatemala","Urbano","Hombre","20","Menos de 15","Normal","Mototaxi","Rojo","2006","Volco"
2926,18,"Octubre",9,"Domingo",19,"Escuintla","Rural","Hombre","21","Menos de 15","Ignorado","Automovil","Blanco","1995","Colisión"
2415,17,"Agosto",9,"Lunes",18,"Guatemala","Urbano","Hombre","21","Menos de 15","Ignorado","Automovil","Gris","2006","Colisión"
2813,4,"Octubre",9,"Domingo",17,"Guatemala","Urbano","Hombre","21","Menos de 15","Ignorado","Automovil","Café","1982","Empotro"
636,26,"Febrero",9,"Jueves",0,"Retalhuleu","Urbano","Hombre","21","Menos de 15","Ignorado","Automovil","Verde","1985","Empotro"
3076,3,"Noviembre",9,"Martes",0,"Jutiapa","Rural","Hombre","21","Menos de 15","Ignorado","Automovil","Negro","2006","Empotro"
1233,22,"Abril",9,"Miercoles",17,"Guatemala","Rural","Hombre","21","Menos de 15","Ignorado","Automovil","Blanco","Ignorado","Empotro"
76,9,"Enero",9,"Viernes",2,"Guatemala","Urbano","Hombre","21","Menos de 15","Ignorado","Automovil","Verde","1995","Volco"
2742,26,"Septiembre",9,"Sabado",0,"Chiquimula","Rural","Mujer","21","Menos de 15","Ignorado","Automovil","Verde","Ignorado","Volco"
699,2,"Marzo",9,"Lunes",17,"Quetzaltenango","Urbano","Hombre","21","Menos de 15","Ignorado","Camioneta","Café","2002","Colisión"
2132,2,"Agosto",9,"Domingo",3,"Guatemala","Urbano","Hombre","21","Menos de 15","Ignorado","Pick up","Blanco","1993","Colisión"
2202,2,"Agosto",9,"Domingo",3,"Guatemala","Urbano","Hombre","21","Menos de 15","Ignorado","Pick up","Blanco","1993","Colisión"
2272,2,"Agosto",9,"Domingo",3,"Guatemala","Urbano","Hombre","21","Menos de 15","Ignorado","Pick up","Blanco","1993","Colisión"
2414,17,"Agosto",9,"Lunes",11,"Quetzaltenango","Urbano","Hombre","21","Menos de 15","Ignorado","Pick up","Rojo","Ignorado","Colisión"
2146,2,"Agosto",9,"Domingo",15,"Quetzaltenango","Rural","Hombre","21","Menos de 15","Ignorado","Pick up","Verde","Ignorado","Empotro"
2216,2,"Agosto",9,"Domingo",15,"Quetzaltenango","Rural","Hombre","21","Menos de 15","Ignorado","Pick up","Verde","Ignorado","Empotro"
2286,2,"Agosto",9,"Domingo",15,"Quetzaltenango","Rural","Hombre","21","Menos de 15","Ignorado","Pick up","Verde","Ignorado","Empotro"
2837,7,"Octubre",9,"Miercoles",4,"San Marcos","Rural","Hombre","21","Menos de 15","Ignorado","Pick up","Negro","Ignorado","Empotro"
1402,9,"Mayo",9,"Sabado",20,"San Marcos","Rural","Hombre","21","Menos de 15","Ignorado","Pick up","Ignorado","Ignorado","Volco"
1548,24,"Mayo",9,"Domingo",22,"Guatemala","Urbano","Hombre","21","Menos de 15","Ignorado","Pick up","Amarillo","Ignorado","Volco"
2868,12,"Octubre",9,"Lunes",7,"Alta Verpaz","Rural","Hombre","21","Menos de 15","Ignorado","Pick up","Negro","Ignorado","Volco"
1836,30,"Junio",9,"Martes",11,"Guatemala","Urbano","Hombre","21","Menos de 15","Ignorado","Motocicleta","Azul","1986","Colisión"
1003,31,"Marzo",9,"Martes",12,"Peten","Rural","Hombre","21","Menos de 15","Ignorado","Motocicleta","Rojo","2005","Colisión"
702,2,"Marzo",9,"Lunes",0,"Peten","Rural","Mujer","21","Menos de 15","Ignorado","Motocicleta","Ignorado","Ignorado","Colisión"
