"","núm_corre","año_ocu","día_ocu","hora_ocu","g_hora","g_hora_5","mes_ocu","día_sem_ocu","mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","fall_les","int_o_noint"
"5014",5014,2017,19,22,4,3,7,3,506,5,99,1,35,6,6,8,1,3,69,2,2011,5,5,2,1
"5015",5015,2017,19,19,4,3,7,3,901,9,99,2,33,5,5,7,1,99,999,99,9999,6,5,2,1
"5016",5016,2017,20,18,4,3,7,4,1108,11,99,2,20,3,3,5,1,1,999,4,9999,6,5,2,1
"5017",5017,2017,20,18,4,3,7,4,1108,11,99,2,24,3,3,5,1,1,999,4,9999,6,5,2,1
"5018",5018,2017,20,18,4,3,7,4,1108,11,99,2,4,1,1,1,2,1,999,4,9999,6,5,2,1
"5019",5019,2017,21,8,2,1,7,5,101,1,1,1,19,2,2,4,1,4,6,3,2006,4,5,2,1
"5020",5020,2017,21,8,2,1,7,5,101,1,5,1,19,2,2,4,1,4,6,3,2017,5,5,2,1
"5021",5021,2017,21,18,4,3,7,5,101,1,7,1,57,10,10,12,1,10,28,2,9999,6,5,2,1
"5022",5022,2017,21,8,2,1,7,5,117,1,99,2,50,9,9,11,1,4,27,5,2016,5,5,2,1
"5023",5023,2017,21,14,3,2,7,5,2212,22,99,1,6,1,1,2,2,3,999,99,9999,6,5,2,1
"5024",5024,2017,22,23,4,3,7,6,117,1,99,2,57,10,10,12,1,4,64,5,2016,5,5,2,1
"5025",5025,2017,22,15,3,2,7,6,501,5,99,1,12,1,1,3,2,6,19,7,1998,3,5,2,1
"5026",5026,2017,22,21,4,3,7,6,602,6,99,1,30,5,5,7,1,99,999,99,9999,6,5,2,1
"5027",5027,2017,22,20,4,3,7,6,1107,11,99,1,22,3,3,5,1,99,999,99,9999,6,5,1,2
"5028",5028,2017,22,21,4,3,7,6,1601,16,99,2,34,5,5,7,1,3,69,6,1996,3,5,1,2
"5029",5029,2017,22,0,1,1,7,6,308,3,99,1,47,8,8,10,1,4,76,1,2016,5,5,2,1
"5030",5030,2017,23,6,2,1,7,7,111,1,99,1,41,7,7,9,1,1,999,99,9999,6,5,1,2
"5031",5031,2017,23,23,4,3,7,7,113,1,99,2,33,5,5,7,1,12,30,1,9999,6,5,2,1
"5032",5032,2017,23,21,4,3,7,7,117,1,99,1,55,10,10,12,1,4,27,3,9999,6,5,2,1
"5033",5033,2017,23,17,3,2,7,7,603,6,99,1,20,3,3,5,1,2,15,2,1981,2,5,2,1
"5034",5034,2017,23,0,1,1,7,7,1615,16,99,2,34,5,5,7,1,3,69,6,9999,6,5,1,2
"5035",5035,2017,23,3,1,1,7,7,1602,16,99,1,45,8,8,10,1,99,999,99,9999,6,5,1,2
"5036",5036,2017,23,21,4,3,7,7,1803,18,99,2,25,4,4,6,1,4,999,5,9999,6,5,2,1
"5037",5037,2017,23,21,4,3,7,7,1701,17,99,1,30,5,5,7,1,1,999,99,9999,6,5,1,2
"5038",5038,2017,23,22,4,3,7,7,1413,14,99,2,41,7,7,9,1,4,27,1,9999,6,5,1,1
"5039",5039,2017,23,15,3,2,7,7,701,7,99,2,80,15,11,17,1,1,48,3,9999,6,5,1,2
"5040",5040,2017,23,6,2,1,7,7,308,3,99,1,27,4,4,6,1,1,999,99,9999,6,5,1,2
"5041",5041,2017,24,16,3,2,7,1,101,1,9,2,43,7,7,9,1,1,69,1,9999,6,5,2,1
"5042",5042,2017,24,14,3,2,7,1,117,1,99,2,17,2,2,4,2,2,27,4,2013,5,5,2,1
"5043",5043,2017,24,14,3,2,7,1,117,1,99,2,18,2,2,4,1,2,27,4,2013,5,5,2,1
"5044",5044,2017,24,10,2,1,7,1,2002,20,99,1,53,9,9,11,1,99,999,99,9999,6,5,1,2
"5045",5045,2017,24,23,4,3,7,1,1401,14,99,1,20,3,3,5,1,7,999,2,9999,6,5,2,1
"5046",5046,2017,24,8,2,1,7,1,701,7,99,1,43,7,7,9,1,3,56,11,2001,4,5,2,1
"5047",5047,2017,25,1,1,1,7,2,101,1,1,1,35,6,6,8,1,4,67,1,2007,4,5,2,1
"5048",5048,2017,25,7,2,1,7,2,117,1,99,1,48,8,8,10,1,99,999,99,9999,6,5,1,2
"5049",5049,2017,25,21,4,3,7,2,507,5,99,2,54,9,9,11,1,4,999,99,9999,6,5,1,2
"5050",5050,2017,25,19,4,3,7,2,608,6,99,1,46,8,8,10,1,4,999,99,9999,6,5,1,2
"5051",5051,2017,25,21,4,3,7,2,1701,17,99,1,19,2,2,4,1,1,999,99,9999,6,5,1,2
"5052",5052,2017,25,22,4,3,7,2,701,7,99,1,35,6,6,8,1,1,999,99,9999,6,5,1,2
"5053",5053,2017,25,3,1,1,7,2,101,1,5,1,34,5,5,7,1,4,67,99,9999,6,5,2,1
"5054",5054,2017,25,1,1,1,7,2,101,1,11,1,29,4,4,6,1,4,6,5,9999,6,5,2,1
"5055",5055,2017,25,1,1,1,7,2,101,1,11,1,19,2,2,4,1,4,6,5,9999,6,5,2,1
"5056",5056,2017,25,21,4,3,7,2,602,6,99,1,65,12,11,14,1,1,999,99,9999,6,5,2,1
"5057",5057,2017,25,21,4,3,7,2,1101,11,99,2,32,5,5,7,1,1,999,99,9999,6,5,2,1
"5058",5058,2017,26,0,1,1,7,3,2001,20,99,2,55,10,10,12,1,4,27,2,2017,5,5,2,1
"5059",5059,2017,26,22,4,3,7,3,1103,11,99,1,23,3,3,5,1,99,999,99,9999,6,5,2,1
"5060",5060,2017,27,17,3,2,7,4,1202,12,99,1,77,14,11,16,1,1,27,1,2003,4,5,2,1
"5061",5061,2017,27,17,3,2,7,4,207,2,99,1,17,2,2,4,2,9,999,99,9999,6,5,2,1
"5062",5062,2017,27,15,3,2,7,4,1402,14,99,1,8,1,1,2,2,9,69,4,2017,5,5,2,1
"5063",5063,2017,27,22,4,3,7,4,101,1,7,1,22,3,3,5,1,1,999,99,9999,6,5,1,2
"5064",5064,2017,28,7,2,1,7,5,101,1,8,2,21,3,3,5,1,4,1,1,9999,6,5,2,1
"5065",5065,2017,28,14,3,2,7,5,606,6,99,1,2,1,1,1,2,14,6,1,2016,5,5,2,2
"5066",5066,2017,28,17,3,2,7,5,608,6,99,2,29,4,4,6,1,3,48,11,1995,3,5,2,2
"5067",5067,2017,28,17,3,2,7,5,608,6,99,1,4,1,1,1,2,3,48,11,1995,3,5,2,1
"5068",5068,2017,28,17,3,2,7,5,608,6,99,1,1,1,1,1,2,3,48,11,1995,3,5,2,2
"5069",5069,2017,28,16,3,2,7,5,306,3,99,2,3,1,1,1,2,99,999,99,9999,6,5,1,2
"5070",5070,2017,29,15,3,2,7,6,101,1,18,2,40,7,7,9,1,4,6,1,2014,5,5,2,1
"5071",5071,2017,29,20,4,3,7,6,104,1,99,2,11,1,1,3,2,4,67,1,2006,4,5,2,1
"5072",5072,2017,29,8,2,1,7,6,117,1,99,1,20,3,3,5,1,4,67,5,9999,6,5,2,1
"5073",5073,2017,29,22,4,3,7,6,117,1,99,1,35,6,6,8,1,12,50,1,9999,6,5,1,2
"5074",5074,2017,29,1,1,1,7,6,501,5,99,1,25,4,4,6,1,99,999,99,9999,6,5,1,2
"5075",5075,2017,29,20,4,3,7,6,1406,14,99,1,70,13,11,15,1,5,30,6,2002,4,5,1,2
"5076",5076,2017,29,14,3,2,7,6,401,4,99,2,35,6,6,8,1,3,69,2,9999,6,5,2,1
"5077",5077,2017,29,14,3,2,7,6,401,4,99,1,27,4,4,6,1,3,69,2,9999,6,5,2,1
"5078",5078,2017,29,14,3,2,7,6,401,4,99,1,1,1,1,1,2,3,69,2,9999,6,5,2,1
"5079",5079,2017,29,15,3,2,7,6,401,4,99,1,42,7,7,9,1,3,48,1,9999,6,5,2,1
"5080",5080,2017,29,12,3,2,7,6,301,3,99,1,19,2,2,4,1,99,999,99,9999,6,5,2,1
"5081",5081,2017,29,12,3,2,7,6,301,3,99,1,13,1,1,3,2,99,999,99,9999,6,5,2,1
"5082",5082,2017,30,21,4,3,7,7,2201,22,99,1,6,1,1,2,2,4,67,3,2012,5,5,2,2
"5083",5083,2017,30,19,4,3,7,7,1903,19,99,1,15,2,2,4,2,6,19,8,1998,3,5,2,1
"5084",5084,2017,30,1,1,1,7,7,514,5,99,1,53,9,9,11,1,99,999,99,9999,6,5,1,2
"5085",5085,2017,30,23,4,3,7,7,509,5,99,1,24,3,3,5,1,99,999,99,9999,6,5,2,1
"5086",5086,2017,30,21,4,3,7,7,602,6,99,1,19,2,2,4,1,9,69,4,2010,5,5,2,1
"5087",5087,2017,30,17,3,2,7,7,401,4,99,1,42,7,7,9,1,1,999,99,9999,6,5,2,2
"5088",5088,2017,30,20,4,3,7,7,401,4,99,2,19,2,2,4,1,4,76,5,9999,6,5,2,1
"5089",5089,2017,30,20,4,3,7,7,401,4,99,1,16,2,2,4,2,4,76,5,9999,6,5,2,1
"5090",5090,2017,30,20,4,3,7,7,314,3,99,1,30,5,5,7,1,99,999,99,9999,6,5,1,2
"5091",5091,2017,31,22,4,3,7,1,101,1,18,2,39,6,6,8,1,4,151,5,2007,4,5,2,1
"5092",5092,2017,31,12,3,2,7,1,101,1,18,2,37,6,6,8,1,4,32,1,2007,4,5,2,1
"5093",5093,2017,31,17,3,2,7,1,111,1,99,2,42,7,7,9,1,4,67,99,9999,6,5,2,1
"5094",5094,2017,31,20,4,3,7,1,1101,11,99,1,60,11,11,13,1,1,999,99,9999,6,5,2,1
"5095",5095,2017,31,7,2,1,7,1,401,4,99,1,18,2,2,4,1,12,999,99,9999,6,5,2,1
"5096",5096,2017,31,0,1,1,7,1,304,3,99,1,27,4,4,6,1,99,999,99,9999,6,5,1,2
"5097",5097,2017,1,1,1,1,8,2,109,1,99,2,22,3,3,5,1,4,6,5,2013,5,1,2,1
"5098",5098,2017,1,1,1,1,8,2,109,1,99,1,20,3,3,5,1,4,27,99,9999,6,2,2,1
"5099",5099,2017,1,1,1,1,8,2,109,1,99,1,20,3,3,5,1,4,27,99,9999,6,2,2,1
"5100",5100,2017,1,9,2,1,8,2,113,1,99,1,36,6,6,8,1,4,999,4,2017,5,1,2,1
"5101",5101,2017,1,17,3,2,8,2,1107,11,99,1,24,3,3,5,1,4,27,5,9999,6,1,2,1
"5102",5102,2017,1,17,3,2,8,2,1107,11,99,2,32,5,5,7,1,4,27,5,9999,6,1,2,1
"5103",5103,2017,1,21,4,3,8,2,1320,13,99,1,26,4,4,6,1,4,18,99,2015,5,1,2,1
"5104",5104,2017,1,19,4,3,8,2,205,2,99,1,52,9,9,11,1,14,6,1,9999,6,1,2,1
"5105",5105,2017,1,19,4,3,8,2,205,2,99,1,52,9,9,11,1,14,6,1,9999,6,1,2,1
"5106",5106,2017,1,19,4,3,8,2,205,2,99,1,52,9,9,11,1,14,6,1,9999,6,1,2,1
"5107",5107,2017,1,19,4,3,8,2,205,2,99,1,27,4,4,6,1,14,6,1,9999,6,1,1,2
"5108",5108,2017,1,19,4,3,8,2,205,2,99,1,26,4,4,6,1,14,6,1,9999,6,1,2,1
"5109",5109,2017,1,19,4,3,8,2,205,2,99,1,49,8,8,10,1,14,6,1,9999,6,1,2,1
"5110",5110,2017,1,6,2,1,8,2,1714,17,99,1,24,3,3,5,1,1,56,5,2015,5,1,2,2
"5111",5111,2017,1,6,2,1,8,2,1714,17,99,1,34,5,5,7,1,1,48,1,2016,5,1,2,1
"5112",5112,2017,1,6,2,1,8,2,1714,17,99,1,19,2,2,4,1,1,48,1,2016,5,1,2,2
"5113",5113,2017,2,13,3,2,8,3,101,1,1,1,7,1,1,2,2,4,67,5,2012,5,1,2,1
"5114",5114,2017,2,8,2,1,8,3,108,1,99,1,45,8,8,10,1,4,32,5,2011,5,1,2,1
"5115",5115,2017,2,8,2,1,8,3,108,1,99,1,21,3,3,5,1,4,32,5,2011,5,1,2,1
"5116",5116,2017,2,20,4,3,8,3,101,1,21,1,17,2,2,4,2,4,67,5,2009,4,1,2,1
"5117",5117,2017,2,2,1,1,8,3,109,1,99,1,70,13,11,15,1,1,69,4,1991,3,2,2,1
"5118",5118,2017,2,17,3,2,8,3,1503,15,99,1,32,5,5,7,1,5,999,2,2015,5,1,2,2
"5119",5119,2017,2,17,3,2,8,3,1503,15,99,1,27,4,4,6,1,5,999,99,9999,6,1,2,1
"5120",5120,2017,2,17,3,2,8,3,1503,15,99,1,27,4,4,6,1,5,999,99,9999,6,1,2,1
"5121",5121,2017,2,17,3,2,8,3,406,4,99,2,40,7,7,9,1,3,69,6,9999,6,3,2,2
"5122",5122,2017,2,17,3,2,8,3,406,4,99,2,60,11,11,13,1,3,69,6,9999,6,3,2,2
"5123",5123,2017,2,17,3,2,8,3,406,4,99,2,17,2,2,4,2,3,69,6,9999,6,3,2,2
"5124",5124,2017,2,17,3,2,8,3,406,4,99,1,9,1,1,2,2,3,69,6,9999,6,3,2,2
"5125",5125,2017,2,17,3,2,8,3,406,4,99,2,23,3,3,5,1,3,69,6,9999,6,3,2,2
"5126",5126,2017,2,17,3,2,8,3,406,4,99,2,24,3,3,5,1,3,69,6,9999,6,3,2,2
"5127",5127,2017,3,0,1,1,8,4,101,1,9,1,25,4,4,6,1,1,27,5,9999,6,1,2,1
"5128",5128,2017,3,11,2,1,8,4,101,1,12,1,34,5,5,7,1,4,67,5,9999,6,2,1,2
"5129",5129,2017,3,21,4,3,8,4,1907,19,99,1,62,11,11,13,1,4,999,99,9999,6,2,2,1
"5130",5130,2017,3,21,4,3,8,4,1907,19,99,1,30,5,5,7,1,4,999,99,9999,6,2,2,1
"5131",5131,2017,3,18,4,3,8,4,511,5,99,1,25,4,4,6,1,4,6,1,9999,6,2,1,2
"5132",5132,2017,3,18,4,3,8,4,511,5,99,1,28,4,4,6,1,4,6,1,9999,6,2,1,2
"5133",5133,2017,3,1,1,1,8,4,504,5,99,1,25,4,4,6,1,5,999,2,9999,6,2,1,2
"5134",5134,2017,3,1,1,1,8,4,504,5,99,1,25,4,4,6,1,5,999,2,9999,6,2,1,2
"5135",5135,2017,3,1,1,1,8,4,504,5,99,1,25,4,4,6,1,5,999,2,9999,6,2,1,2
"5136",5136,2017,3,9,2,1,8,4,1101,11,99,1,41,7,7,9,1,4,67,99,2007,4,1,2,1
"5137",5137,2017,4,6,2,1,8,5,101,1,6,1,24,3,3,5,1,4,53,3,9999,6,1,1,2
"5138",5138,2017,4,6,2,1,8,5,101,1,6,2,17,2,2,4,2,4,53,3,9999,6,1,2,1
"5139",5139,2017,4,19,4,3,8,5,101,1,11,1,21,3,3,5,1,4,32,17,9999,6,1,2,2
"5140",5140,2017,4,3,1,1,8,5,112,1,99,1,38,6,6,8,1,4,6,5,9999,6,1,2,1
"5141",5141,2017,4,19,4,3,8,5,2106,21,99,1,21,3,3,5,1,4,6,4,2010,5,1,2,1
"5142",5142,2017,4,22,4,3,8,5,1902,19,99,1,47,8,8,10,1,4,67,1,9999,6,1,1,2
"5143",5143,2017,4,23,4,3,8,5,1606,16,99,1,24,3,3,5,1,4,67,5,9999,6,4,2,1
"5144",5144,2017,4,2,1,1,8,5,314,3,99,1,41,7,7,9,1,3,69,3,9999,6,1,1,2
"5145",5145,2017,4,2,1,1,8,5,314,3,99,2,60,11,11,13,1,3,69,3,9999,6,1,1,2
"5146",5146,2017,4,2,1,1,8,5,314,3,99,1,25,4,4,6,1,1,69,2,9999,6,1,1,2
"5147",5147,2017,5,11,2,1,8,6,1501,15,99,1,10,1,1,3,2,3,31,99,9999,6,3,1,2
"5148",5148,2017,5,20,4,3,8,6,1501,15,99,2,23,3,3,5,1,4,999,99,9999,6,1,2,1
"5149",5149,2017,5,20,4,3,8,6,1501,15,99,2,4,1,1,1,2,4,999,99,9999,6,1,2,1
"5150",5150,2017,5,6,2,1,8,6,704,7,99,2,52,9,9,11,1,2,27,3,9999,6,4,1,2
"5151",5151,2017,5,6,2,1,8,6,704,7,99,1,51,9,9,11,1,2,27,3,9999,6,4,2,1
"5152",5152,2017,5,6,2,1,8,6,704,7,99,2,51,9,9,11,1,2,27,3,9999,6,4,2,1
"5153",5153,2017,5,19,4,3,8,6,401,4,99,1,18,2,2,4,1,4,999,99,9999,6,1,2,1
"5154",5154,2017,6,20,4,3,8,7,2009,20,99,1,22,3,3,5,1,4,67,4,9999,6,1,2,1
"5155",5155,2017,6,20,4,3,8,7,2009,20,99,1,18,2,2,4,1,4,27,9,9999,6,1,2,1
"5156",5156,2017,6,1,1,1,8,7,1901,19,99,1,31,5,5,7,1,1,48,2,2010,5,1,2,1
"5157",5157,2017,6,1,1,1,8,7,1901,19,99,2,23,3,3,5,1,1,48,2,2010,5,1,2,1
"5158",5158,2017,6,1,1,1,8,7,1901,19,99,1,23,3,3,5,1,1,48,2,2010,5,1,2,2
"5159",5159,2017,6,1,1,1,8,7,1901,19,99,1,34,5,5,7,1,1,48,2,2010,5,1,2,1
"5160",5160,2017,6,1,1,1,8,7,1901,19,99,1,45,8,8,10,1,1,48,2,2010,5,1,2,1
"5161",5161,2017,6,7,2,1,8,7,1904,19,99,2,34,5,5,7,1,3,56,3,1986,2,1,2,1
"5162",5162,2017,6,21,4,3,8,7,503,5,99,1,32,5,5,7,1,4,67,1,9999,6,1,1,2
"5163",5163,2017,6,21,4,3,8,7,503,5,99,2,33,5,5,7,1,4,67,1,9999,6,1,1,2
"5164",5164,2017,6,19,4,3,8,7,503,5,99,2,23,3,3,5,1,14,6,1,2016,5,1,2,1
"5165",5165,2017,6,19,4,3,8,7,503,5,99,2,34,5,5,7,1,14,6,1,2016,5,1,2,1
"5166",5166,2017,7,7,2,1,8,1,2201,22,99,1,18,2,2,4,1,4,999,99,9999,6,1,2,1
"5167",5167,2017,7,21,4,3,8,1,505,5,99,1,21,3,3,5,1,4,64,5,2016,5,4,2,1
"5168",5168,2017,7,21,4,3,8,1,505,5,99,1,18,2,2,4,1,4,64,5,2016,5,4,2,1
"5169",5169,2017,7,19,4,3,8,1,501,5,99,1,45,8,8,10,1,4,72,5,2011,5,2,1,2
"5170",5170,2017,7,19,4,3,8,1,501,5,99,1,27,4,4,6,1,4,72,5,2011,5,2,1,2
"5171",5171,2017,7,17,3,2,8,1,601,6,99,2,32,5,5,7,1,3,999,4,9999,6,1,2,2
"5172",5172,2017,7,17,3,2,8,1,601,6,99,2,12,1,1,3,2,3,999,4,9999,6,1,2,1
"5173",5173,2017,7,17,3,2,8,1,601,6,99,2,9,1,1,2,2,3,999,4,9999,6,1,2,2
"5174",5174,2017,7,17,3,2,8,1,601,6,99,1,7,1,1,2,2,3,999,4,9999,6,1,2,2
"5175",5175,2017,7,19,4,3,8,1,705,7,99,1,50,9,9,11,1,2,69,4,2004,4,1,2,1
"5176",5176,2017,7,19,4,3,8,1,705,7,99,1,39,6,6,8,1,2,69,4,2004,4,1,2,1
"5177",5177,2017,7,3,1,1,8,1,101,1,4,1,999,16,12,18,1,4,32,5,9999,6,2,2,1
"5178",5178,2017,7,0,1,1,8,1,106,1,99,2,999,16,12,18,1,4,32,1,9999,6,1,2,1
"5179",5179,2017,7,20,4,3,8,1,101,1,9,1,45,8,8,10,1,4,67,5,9999,6,1,2,1
"5180",5180,2017,8,19,4,3,8,2,2217,22,99,2,999,16,12,18,1,4,999,99,9999,6,1,2,1
"5181",5181,2017,8,13,3,2,8,2,101,1,4,1,45,8,8,10,1,4,999,5,9999,6,1,2,1
"5182",5182,2017,8,23,4,3,8,2,1601,16,99,2,24,3,3,5,1,4,999,2,9999,6,1,2,2
"5183",5183,2017,8,23,4,3,8,2,1601,16,99,2,21,3,3,5,1,4,999,2,9999,6,1,2,1
"5184",5184,2017,8,23,4,3,8,2,1601,16,99,1,4,1,1,1,2,4,999,2,9999,6,1,2,1
"5185",5185,2017,9,22,4,3,8,3,101,1,1,1,34,5,5,7,1,4,67,2,9999,6,1,2,1
"5186",5186,2017,9,10,2,1,8,3,2001,20,99,1,40,7,7,9,1,6,999,2,9999,6,3,1,2
"5187",5187,2017,9,17,3,2,8,3,506,5,99,1,21,3,3,5,1,4,27,1,9999,6,1,1,2
"5188",5188,2017,9,11,2,1,8,3,1012,10,99,2,58,10,10,12,1,14,6,1,2013,5,1,2,1
"5189",5189,2017,9,11,2,1,8,3,1012,10,99,2,31,5,5,7,1,14,6,1,2013,5,1,2,1
"5190",5190,2017,9,1,1,1,8,3,1801,18,99,1,46,8,8,10,1,5,56,3,9999,6,2,2,1
"5191",5191,2017,10,15,3,2,8,4,108,1,99,1,31,5,5,7,1,4,67,1,9999,6,1,2,1
"5192",5192,2017,10,20,4,3,8,4,107,1,99,1,25,4,4,6,1,4,18,5,2016,5,1,2,1
"5193",5193,2017,10,9,2,1,8,4,101,1,12,2,999,16,12,18,1,4,69,99,2008,4,1,2,1
"5194",5194,2017,10,8,2,1,8,4,1013,10,99,1,25,4,4,6,1,4,67,5,9999,6,1,1,2
"5195",5195,2017,10,20,4,3,8,4,2001,20,99,1,30,5,5,7,1,4,63,1,9999,6,2,2,2
"5196",5196,2017,10,18,4,3,8,4,1905,19,99,2,26,4,4,6,1,4,27,4,2008,4,1,2,1
"5197",5197,2017,10,0,1,1,8,4,1705,17,99,1,33,5,5,7,1,4,999,99,9999,6,4,1,2
"5198",5198,2017,11,1,1,1,8,5,101,1,1,1,34,5,5,7,1,4,32,5,9999,6,1,2,1
"5199",5199,2017,11,1,1,1,8,5,101,1,1,1,23,3,3,5,1,4,32,5,9999,6,1,2,1
"5200",5200,2017,11,1,1,1,8,5,101,1,16,1,28,4,4,6,1,1,999,3,2001,4,2,2,1
"5201",5201,2017,11,4,1,1,8,5,111,1,99,1,21,3,3,5,1,1,52,4,9999,6,2,1,2
"5202",5202,2017,11,17,3,2,8,5,113,1,99,2,22,3,3,5,1,4,32,99,9999,6,1,2,1
"5203",5203,2017,11,17,3,2,8,5,501,5,99,1,30,5,5,7,1,1,52,2,9999,6,1,1,2
"5204",5204,2017,11,10,2,1,8,5,1107,11,99,1,28,4,4,6,1,4,999,99,9999,6,1,2,1
"5205",5205,2017,11,17,3,2,8,5,1312,13,99,1,11,1,1,3,2,3,999,99,9999,6,3,2,1
"5206",5206,2017,11,17,3,2,8,5,1312,13,99,1,12,1,1,3,2,3,999,99,9999,6,3,2,1
"5207",5207,2017,11,17,3,2,8,5,1312,13,99,1,10,1,1,3,2,3,999,99,9999,6,3,2,1
"5208",5208,2017,11,17,3,2,8,5,1312,13,99,1,10,1,1,3,2,3,999,99,9999,6,3,2,1
"5209",5209,2017,11,17,3,2,8,5,1312,13,99,2,3,1,1,1,2,3,999,99,9999,6,3,2,1
"5210",5210,2017,11,17,3,2,8,5,1312,13,99,1,16,2,2,4,2,3,999,99,9999,6,3,2,1
"5211",5211,2017,11,17,3,2,8,5,1312,13,99,2,23,3,3,5,1,3,999,99,9999,6,3,2,1
"5212",5212,2017,11,17,3,2,8,5,1312,13,99,1,21,3,3,5,1,3,999,99,9999,6,3,2,1
"5213",5213,2017,11,17,3,2,8,5,1312,13,99,2,20,3,3,5,1,3,999,99,9999,6,3,2,1
"5214",5214,2017,11,18,4,3,8,5,301,3,99,1,24,3,3,5,1,4,6,5,9999,6,1,1,2
"5215",5215,2017,12,15,3,2,8,6,101,1,3,1,19,2,2,4,1,4,6,5,9999,6,1,2,1
"5216",5216,2017,12,15,3,2,8,6,101,1,3,1,20,3,3,5,1,4,6,5,9999,6,1,2,1
"5217",5217,2017,12,15,3,2,8,6,101,1,5,1,19,2,2,4,1,4,999,1,9999,6,1,2,1
"5218",5218,2017,12,8,2,1,8,6,2215,22,99,1,32,5,5,7,1,3,69,2,9999,6,1,2,1
"5219",5219,2017,12,8,2,1,8,6,2215,22,99,1,18,2,2,4,1,3,69,2,9999,6,1,2,1
"5220",5220,2017,12,13,3,2,8,6,1227,12,99,1,11,1,1,3,2,9,69,3,9999,6,1,2,1
"5221",5221,2017,12,13,3,2,8,6,513,5,99,1,19,2,2,4,1,4,999,99,9999,6,1,1,2
"5222",5222,2017,12,4,1,1,8,6,101,1,1,1,50,9,9,11,1,4,6,99,9999,6,1,2,1
"5223",5223,2017,12,22,4,3,8,6,112,1,99,1,30,5,5,7,1,1,52,99,9999,6,4,2,1
"5224",5224,2017,12,22,4,3,8,6,112,1,99,1,36,6,6,8,1,1,52,99,9999,6,4,2,1
"5225",5225,2017,12,22,4,3,8,6,112,1,99,1,40,7,7,9,1,1,52,99,9999,6,4,2,1
"5226",5226,2017,12,19,4,3,8,6,2206,22,99,1,25,4,4,6,1,4,6,5,9999,6,2,2,1
"5227",5227,2017,12,17,3,2,8,6,2001,20,99,1,22,3,3,5,1,4,32,1,9999,6,1,2,1
"5228",5228,2017,12,23,4,3,8,6,1002,10,99,1,32,5,5,7,1,4,27,2,9999,6,2,2,1
"5229",5229,2017,12,0,1,1,8,6,1801,18,99,1,18,2,2,4,1,4,67,4,2016,5,1,2,1
"5230",5230,2017,12,0,1,1,8,6,1801,18,99,1,19,2,2,4,1,4,67,2,2017,5,1,2,1
"5231",5231,2017,13,1,1,1,8,7,101,1,1,1,23,3,3,5,1,4,3,14,9999,6,2,2,1
"5232",5232,2017,13,0,1,1,8,7,101,1,2,1,36,6,6,8,1,4,64,99,9999,6,2,2,1
"5233",5233,2017,13,18,4,3,8,7,101,1,18,1,25,4,4,6,1,4,32,5,2014,5,1,2,1
"5234",5234,2017,13,4,1,1,8,7,101,1,18,2,25,4,4,6,1,4,3,99,9999,6,1,1,2
"5235",5235,2017,13,4,1,1,8,7,101,1,18,2,20,3,3,5,1,4,3,99,9999,6,1,2,1
"5236",5236,2017,13,20,4,3,8,7,101,1,6,1,22,3,3,5,1,4,27,1,9999,6,2,1,2
"5237",5237,2017,13,1,1,1,8,7,101,1,10,1,27,4,4,6,1,4,100,1,9999,6,1,2,1
"5238",5238,2017,13,2,1,1,8,7,101,1,21,1,20,3,3,5,1,4,3,1,9999,6,2,1,2
"5239",5239,2017,13,3,1,1,8,7,101,1,11,1,22,3,3,5,1,4,25,5,9999,6,2,2,1
"5240",5240,2017,13,3,1,1,8,7,111,1,99,1,21,3,3,5,1,4,67,4,2010,5,1,2,1
"5241",5241,2017,13,18,4,3,8,7,101,1,19,1,24,3,3,5,1,4,27,5,9999,6,1,2,1
"5242",5242,2017,13,0,1,1,8,7,2001,20,99,1,20,3,3,5,1,4,67,99,9999,6,2,2,1
"5243",5243,2017,13,18,4,3,8,7,512,5,99,1,999,16,12,18,1,4,999,99,9999,6,1,2,1
"5244",5244,2017,13,18,4,3,8,7,512,5,99,1,999,16,12,18,1,4,999,99,9999,6,1,2,1
"5245",5245,2017,13,0,1,1,8,7,1001,10,99,1,26,4,4,6,1,4,67,3,2013,5,2,2,1
"5246",5246,2017,13,16,3,2,8,7,1202,12,99,1,15,2,2,4,2,3,48,5,1987,2,1,2,1
"5247",5247,2017,13,1,1,1,8,7,207,2,99,1,24,3,3,5,1,4,999,5,9999,6,1,1,2
"5248",5248,2017,13,12,3,2,8,7,1703,17,99,1,52,9,9,11,1,4,27,4,9999,6,2,1,2
"5249",5249,2017,13,8,2,1,8,7,305,3,99,1,24,3,3,5,1,4,32,4,9999,6,2,1,2
"5250",5250,2017,13,8,2,1,8,7,305,3,99,1,22,3,3,5,1,4,32,4,9999,6,2,1,2
"5251",5251,2017,13,8,2,1,8,7,305,3,99,1,40,7,7,9,1,4,32,4,9999,6,2,2,1
"5252",5252,2017,14,15,3,2,8,1,101,1,5,1,20,3,3,5,1,1,9,1,9999,6,1,2,1
"5253",5253,2017,14,15,3,2,8,1,101,1,5,1,32,5,5,7,1,1,9,1,9999,6,1,2,1
"5254",5254,2017,14,15,3,2,8,1,101,1,5,1,27,4,4,6,1,1,9,1,9999,6,1,2,1
